source,source_event_id,source_url,partida_id,temporada_id,rodada,data,clube,jogador,posicao_espn,posicao,tipo,minuto,num_camisa
ESPN,732732,https://www.espn.com/soccer/match/_/gameId/732732,8935,2025,15,2025-07-20,Fluminense,Agustín Canobbio,CF-L,Atacante,Amarelo,34,17
ESPN,732732,https://www.espn.com/soccer/match/_/gameId/732732,8935,2025,15,2025-07-20,Flamengo,Pedro,SUB,,Amarelo,86,9
ESPN,732741,https://www.espn.com/soccer/match/_/gameId/732741,8937,2025,16,2025-07-23,Mirassol,Gabriel,LM,Meio-campo,Amarelo,18,27
ESPN,732741,https://www.espn.com/soccer/match/_/gameId/732741,8937,2025,16,2025-07-23,Ceara,Bruno,G,Goleiro,Amarelo,27,94
ESPN,732741,https://www.espn.com/soccer/match/_/gameId/732741,8937,2025,16,2025-07-23,Ceara,Aylon,SUB,,Amarelo,83,11
ESPN,732741,https://www.espn.com/soccer/match/_/gameId/732741,8937,2025,16,2025-07-23,Mirassol,Walter,G,Goleiro,Amarelo,88,22
ESPN,732741,https://www.espn.com/soccer/match/_/gameId/732741,8937,2025,16,2025-07-23,Mirassol,Danielzinho,RM,Meio-campo,Amarelo,89,8
ESPN,732741,https://www.espn.com/soccer/match/_/gameId/732741,8937,2025,16,2025-07-23,Ceara,Pedro Henrique,AM-L,Meio-campo,Amarelo,94,7
ESPN,732748,https://www.espn.com/soccer/match/_/gameId/732748,8936,2025,16,2025-07-23,Fluminense,Gabriel Fuentes,LB,Zagueiro,Amarelo,48,12
ESPN,732748,https://www.espn.com/soccer/match/_/gameId/732748,8936,2025,16,2025-07-23,Palmeiras,Lucas Evangelista,RM,Meio-campo,Amarelo,72,30
ESPN,732748,https://www.espn.com/soccer/match/_/gameId/732748,8936,2025,16,2025-07-23,Palmeiras,Facundo Torres,AM-R,Meio-campo,Amarelo,73,17
ESPN,732748,https://www.espn.com/soccer/match/_/gameId/732748,8936,2025,16,2025-07-23,Palmeiras,Allan Andrade,SUB,,Vermelho,98,40
ESPN,732749,https://www.espn.com/soccer/match/_/gameId/732749,8938,2025,16,2025-07-23,Corinthians,José Andrés Martínez,LM,Meio-campo,Amarelo,18,70
ESPN,732749,https://www.espn.com/soccer/match/_/gameId/732749,8938,2025,16,2025-07-23,Cruzeiro,Lucas Romero,RM,Meio-campo,Amarelo,58,29
ESPN,732749,https://www.espn.com/soccer/match/_/gameId/732749,8938,2025,16,2025-07-23,Corinthians,Charles,CM,Meio-campo,Amarelo,64,35
ESPN,732749,https://www.espn.com/soccer/match/_/gameId/732749,8938,2025,16,2025-07-23,Corinthians,André Carrillo,,,Amarelo,80,19
ESPN,732749,https://www.espn.com/soccer/match/_/gameId/732749,8938,2025,16,2025-07-23,Corinthians,Rodrigo Garro,AM,Meio-campo,Amarelo,82,8
ESPN,732749,https://www.espn.com/soccer/match/_/gameId/732749,8938,2025,16,2025-07-23,Cruzeiro,Kaiki,LB,Zagueiro,Amarelo,87,6
ESPN,732745,https://www.espn.com/soccer/match/_/gameId/732745,8941,2025,16,2025-07-23,Flamengo,Jorginho,LM,Meio-campo,Amarelo,48,21
ESPN,732745,https://www.espn.com/soccer/match/_/gameId/732745,8941,2025,16,2025-07-23,Bragantino,Cleiton,G,Goleiro,Amarelo,66,1
ESPN,732745,https://www.espn.com/soccer/match/_/gameId/732745,8941,2025,16,2025-07-23,Flamengo,Evertton,RM,Meio-campo,Amarelo,68,52
ESPN,732745,https://www.espn.com/soccer/match/_/gameId/732745,8941,2025,16,2025-07-23,Flamengo,Léo Pereira,CD-L,Zagueiro,Amarelo,77,4
ESPN,732745,https://www.espn.com/soccer/match/_/gameId/732745,8941,2025,16,2025-07-23,Flamengo,Wesley França,RB,Zagueiro,Amarelo,85,43
ESPN,732745,https://www.espn.com/soccer/match/_/gameId/732745,8941,2025,16,2025-07-23,Flamengo,Pedro,F,Atacante,Amarelo,88,9
ESPN,732744,https://www.espn.com/soccer/match/_/gameId/732744,8940,2025,16,2025-07-23,Internacional,Vitão,CD-R,Zagueiro,Amarelo,12,4
ESPN,732744,https://www.espn.com/soccer/match/_/gameId/732744,8940,2025,16,2025-07-23,Santos,Souza,LB,Zagueiro,Amarelo,37,33
ESPN,732744,https://www.espn.com/soccer/match/_/gameId/732744,8940,2025,16,2025-07-23,Internacional,Enner Valencia,SUB,,Amarelo,81,13
ESPN,732744,https://www.espn.com/soccer/match/_/gameId/732744,8940,2025,16,2025-07-23,Santos,Joao Basso,CD-R,Zagueiro,Amarelo,81,3
ESPN,732744,https://www.espn.com/soccer/match/_/gameId/732744,8940,2025,16,2025-07-23,Santos,Igor,SUB,,Amarelo,83,18
ESPN,732744,https://www.espn.com/soccer/match/_/gameId/732744,8940,2025,16,2025-07-23,Santos,Gil,SUB,,Amarelo,94,4
ESPN,732742,https://www.espn.com/soccer/match/_/gameId/732742,8939,2025,16,2025-07-23,Sport,Derik Lacerda,AM-L,Meio-campo,Amarelo,1,18
ESPN,732742,https://www.espn.com/soccer/match/_/gameId/732742,8939,2025,16,2025-07-23,Vitoria,Ze Marcos,CD-L,Zagueiro,Amarelo,22,3
ESPN,732742,https://www.espn.com/soccer/match/_/gameId/732742,8939,2025,16,2025-07-23,Sport,Zé Lucas,LM,Meio-campo,Amarelo,31,58
ESPN,732742,https://www.espn.com/soccer/match/_/gameId/732742,8939,2025,16,2025-07-23,Sport,Chrystian,AM-R,Meio-campo,Amarelo,33,30
ESPN,732742,https://www.espn.com/soccer/match/_/gameId/732742,8939,2025,16,2025-07-23,Vitoria,Erick,AM-R,Meio-campo,Amarelo,55,33
ESPN,732742,https://www.espn.com/soccer/match/_/gameId/732742,8939,2025,16,2025-07-23,Vitoria,Gabriel Baralhas,RM,Meio-campo,Amarelo,85,44
ESPN,732742,https://www.espn.com/soccer/match/_/gameId/732742,8939,2025,16,2025-07-23,Vitoria,Renzo López,SUB,,Amarelo,97,31
ESPN,732746,https://www.espn.com/soccer/match/_/gameId/732746,8942,2025,16,2025-07-24,Juventude,Marcos Paulo,CD-L,Zagueiro,Amarelo,27,47
ESPN,732746,https://www.espn.com/soccer/match/_/gameId/732746,8942,2025,16,2025-07-24,Sao Paulo,André Silva,CF-L,Atacante,Amarelo,28,17
ESPN,732746,https://www.espn.com/soccer/match/_/gameId/732746,8942,2025,16,2025-07-24,Juventude,Gilberto,F,Atacante,Amarelo,31,9
ESPN,732746,https://www.espn.com/soccer/match/_/gameId/732746,8942,2025,16,2025-07-24,Sao Paulo,Luciano,CF-R,Atacante,Amarelo,94,10
ESPN,732746,https://www.espn.com/soccer/match/_/gameId/732746,8942,2025,16,2025-07-24,Juventude,Caique,CM,Meio-campo,Amarelo,96,95
ESPN,732758,https://www.espn.com/soccer/match/_/gameId/732758,8947,2025,17,2025-07-26,Corinthians,João Pedro,CD-R,Zagueiro,Amarelo,47,47
ESPN,732758,https://www.espn.com/soccer/match/_/gameId/732758,8947,2025,17,2025-07-26,Botafogo-RJ,Alexander Barboza,CD-L,Zagueiro,Amarelo,58,20
ESPN,732758,https://www.espn.com/soccer/match/_/gameId/732758,8947,2025,17,2025-07-26,Botafogo-RJ,Mateo Ponte,RB,Zagueiro,Amarelo,74,4
ESPN,732758,https://www.espn.com/soccer/match/_/gameId/732758,8947,2025,17,2025-07-26,Corinthians,Fabrizio Angileri,LB,Zagueiro,Amarelo,85,26
ESPN,732758,https://www.espn.com/soccer/match/_/gameId/732758,8947,2025,17,2025-07-26,Corinthians,Nao informado (Corinthians),,,Amarelo,88,
ESPN,732758,https://www.espn.com/soccer/match/_/gameId/732758,8947,2025,17,2025-07-26,Botafogo-RJ,Allan,RM,Meio-campo,Amarelo,94,25
ESPN,732751,https://www.espn.com/soccer/match/_/gameId/732751,8948,2025,17,2025-07-26,Bragantino,Jhonatan,AM-L,Meio-campo,Amarelo,8,10
ESPN,732751,https://www.espn.com/soccer/match/_/gameId/732751,8948,2025,17,2025-07-26,Fortaleza,Gastón Ávila,CD-L,Zagueiro,Amarelo,32,3
ESPN,732751,https://www.espn.com/soccer/match/_/gameId/732751,8948,2025,17,2025-07-26,Bragantino,Sergio Palacios,CD-R,Zagueiro,Amarelo,45,13
ESPN,732751,https://www.espn.com/soccer/match/_/gameId/732751,8948,2025,17,2025-07-26,Fortaleza,Kervin Andrade,SUB,,Amarelo,49,77
ESPN,732751,https://www.espn.com/soccer/match/_/gameId/732751,8948,2025,17,2025-07-26,Bragantino,Ramires,RM,Meio-campo,Amarelo,50,7
ESPN,732751,https://www.espn.com/soccer/match/_/gameId/732751,8948,2025,17,2025-07-26,Bragantino,Lucas Barbosa,AM-R,Meio-campo,Amarelo,56,21
ESPN,732751,https://www.espn.com/soccer/match/_/gameId/732751,8948,2025,17,2025-07-26,Fortaleza,José Herrera,SUB,,Amarelo,65,80
ESPN,732751,https://www.espn.com/soccer/match/_/gameId/732751,8948,2025,17,2025-07-26,Fortaleza,Yago Pikachu,SUB,,Amarelo,88,22
ESPN,732753,https://www.espn.com/soccer/match/_/gameId/732753,8949,2025,17,2025-07-26,Mirassol,Reinaldo,LB,Zagueiro,Amarelo,86,6
ESPN,732753,https://www.espn.com/soccer/match/_/gameId/732753,8949,2025,17,2025-07-26,Vitoria,Claudinho,SUB,,Amarelo,86,2
ESPN,732753,https://www.espn.com/soccer/match/_/gameId/732753,8949,2025,17,2025-07-26,Mirassol,Carlos Eduardo,SUB,,Amarelo,92,96
ESPN,732755,https://www.espn.com/soccer/match/_/gameId/732755,8946,2025,17,2025-07-26,Sport,Lucas Lima,AM,Meio-campo,Amarelo,29,10
ESPN,732755,https://www.espn.com/soccer/match/_/gameId/732755,8946,2025,17,2025-07-26,Sport,Zé Lucas,RM,Meio-campo,Amarelo,38,58
ESPN,732755,https://www.espn.com/soccer/match/_/gameId/732755,8946,2025,17,2025-07-26,Santos,Tomás Rincón,CM-R,Meio-campo,Vermelho,50,8
ESPN,732755,https://www.espn.com/soccer/match/_/gameId/732755,8946,2025,17,2025-07-26,Santos,Álvaro Barreal,LM,Meio-campo,Amarelo,82,22
ESPN,732755,https://www.espn.com/soccer/match/_/gameId/732755,8946,2025,17,2025-07-26,Sport,Hyoran,SUB,,Amarelo,86,19
ESPN,732759,https://www.espn.com/soccer/match/_/gameId/732759,8950,2025,17,2025-07-26,Gremio,Cristian Pavón,RM,Meio-campo,Amarelo,26,7
ESPN,732759,https://www.espn.com/soccer/match/_/gameId/732759,8950,2025,17,2025-07-26,Palmeiras,Emiliano Martínez,LM,Meio-campo,Amarelo,34,32
ESPN,732759,https://www.espn.com/soccer/match/_/gameId/732759,8950,2025,17,2025-07-26,Palmeiras,Nao informado (Palmeiras),,,Amarelo,73,
ESPN,732759,https://www.espn.com/soccer/match/_/gameId/732759,8950,2025,17,2025-07-26,Gremio,Gustavo Martins,CD-R,Zagueiro,Amarelo,83,53
ESPN,732757,https://www.espn.com/soccer/match/_/gameId/732757,8951,2025,17,2025-07-27,Ceara,Pedro Henrique,RM,Meio-campo,Amarelo,44,7
ESPN,732757,https://www.espn.com/soccer/match/_/gameId/732757,8951,2025,17,2025-07-27,Ceara,Aylon,SUB,,Amarelo,87,11
ESPN,732754,https://www.espn.com/soccer/match/_/gameId/732754,8952,2025,17,2025-07-27,Fluminense,Martinelli,CM-L,Meio-campo,Amarelo,40,8
ESPN,732754,https://www.espn.com/soccer/match/_/gameId/732754,8952,2025,17,2025-07-27,Fluminense,Lima,AM,Meio-campo,Amarelo,47,45
ESPN,732754,https://www.espn.com/soccer/match/_/gameId/732754,8952,2025,17,2025-07-27,Sao Paulo,Ferreira,CF-L,Atacante,Amarelo,54,11
ESPN,732754,https://www.espn.com/soccer/match/_/gameId/732754,8952,2025,17,2025-07-27,Fluminense,Facundo Bernal,CM-R,Meio-campo,Amarelo,56,5
ESPN,732754,https://www.espn.com/soccer/match/_/gameId/732754,8952,2025,17,2025-07-27,Sao Paulo,Enzo Díaz,LM,Meio-campo,Amarelo,63,13
ESPN,732754,https://www.espn.com/soccer/match/_/gameId/732754,8952,2025,17,2025-07-27,Sao Paulo,Alan Franco,CD-L,Zagueiro,Amarelo,86,28
ESPN,732754,https://www.espn.com/soccer/match/_/gameId/732754,8952,2025,17,2025-07-27,Fluminense,Juan Freytes,CD-L,Zagueiro,Amarelo,87,22
ESPN,732750,https://www.espn.com/soccer/match/_/gameId/732750,8953,2025,17,2025-07-27,Juventude,Hudson,CM-L,Meio-campo,Amarelo,14,55
ESPN,732750,https://www.espn.com/soccer/match/_/gameId/732750,8953,2025,17,2025-07-27,Juventude,Matheus Babi,SUB,,Amarelo,73,17
ESPN,732750,https://www.espn.com/soccer/match/_/gameId/732750,8953,2025,17,2025-07-27,Juventude,Hudson,CM-L,Meio-campo,Vermelho,77,55
ESPN,732750,https://www.espn.com/soccer/match/_/gameId/732750,8953,2025,17,2025-07-27,Bahia,Rodrigo Nestor,SUB,,Amarelo,89,11
ESPN,732752,https://www.espn.com/soccer/match/_/gameId/732752,8954,2025,17,2025-07-27,Internacional,Clayton,CD-R,Zagueiro,Amarelo,44,20
ESPN,732752,https://www.espn.com/soccer/match/_/gameId/732752,8954,2025,17,2025-07-27,Vasco,Paulo Henrique,RB,Zagueiro,Amarelo,48,96
ESPN,732752,https://www.espn.com/soccer/match/_/gameId/732752,8954,2025,17,2025-07-27,Vasco,Léo Jardim,G,Goleiro,Amarelo,68,1
ESPN,732752,https://www.espn.com/soccer/match/_/gameId/732752,8954,2025,17,2025-07-27,Vasco,Thiago Mendes,SUB,,Amarelo,77,23
ESPN,732752,https://www.espn.com/soccer/match/_/gameId/732752,8954,2025,17,2025-07-27,Vasco,Léo Jardim,G,Goleiro,Vermelho,86,1
ESPN,732756,https://www.espn.com/soccer/match/_/gameId/732756,8955,2025,17,2025-07-27,Flamengo,Allan,RM,Meio-campo,Amarelo,21,29
ESPN,732756,https://www.espn.com/soccer/match/_/gameId/732756,8955,2025,17,2025-07-27,Atletico-MG,Fausto Vera,CM-L,Meio-campo,Amarelo,36,8
ESPN,732756,https://www.espn.com/soccer/match/_/gameId/732756,8955,2025,17,2025-07-27,Atletico-MG,Éverson,G,Goleiro,Amarelo,45,22
ESPN,732756,https://www.espn.com/soccer/match/_/gameId/732756,8955,2025,17,2025-07-27,Atletico-MG,Renzo Saravia,CD-R,Zagueiro,Amarelo,48,26
ESPN,732756,https://www.espn.com/soccer/match/_/gameId/732756,8955,2025,17,2025-07-27,Atletico-MG,Hulk,F,Atacante,Amarelo,53,7
ESPN,732756,https://www.espn.com/soccer/match/_/gameId/732756,8955,2025,17,2025-07-27,Flamengo,Pedro,F,Atacante,Amarelo,58,9
ESPN,732756,https://www.espn.com/soccer/match/_/gameId/732756,8955,2025,17,2025-07-27,Flamengo,Matías Viña,LB,Zagueiro,Amarelo,61,17
ESPN,732756,https://www.espn.com/soccer/match/_/gameId/732756,8955,2025,17,2025-07-27,Flamengo,Wallace Yan,SUB,,Amarelo,76,64
ESPN,732729,https://www.espn.com/soccer/match/_/gameId/732729,8922,2025,14,2025-07-29,Fortaleza,Magrão,G,Goleiro,Amarelo,9,15
ESPN,732729,https://www.espn.com/soccer/match/_/gameId/732729,8922,2025,14,2025-07-29,Fortaleza,Bruno Pacheco,LB,Zagueiro,Amarelo,18,6
ESPN,732729,https://www.espn.com/soccer/match/_/gameId/732729,8922,2025,14,2025-07-29,Fortaleza,Breno,AM-L,Meio-campo,Amarelo,49,26
ESPN,732729,https://www.espn.com/soccer/match/_/gameId/732729,8922,2025,14,2025-07-29,Gremio,Alysson,AM,Meio-campo,Amarelo,51,47
ESPN,732729,https://www.espn.com/soccer/match/_/gameId/732729,8922,2025,14,2025-07-29,Fortaleza,Deyverson,F,Atacante,Amarelo,56,18
ESPN,732729,https://www.espn.com/soccer/match/_/gameId/732729,8922,2025,14,2025-07-29,Fortaleza,Lucca,AM,Meio-campo,Amarelo,67,38
ESPN,732729,https://www.espn.com/soccer/match/_/gameId/732729,8922,2025,14,2025-07-29,Fortaleza,Marinho,SUB,,Amarelo,74,11
ESPN,732729,https://www.espn.com/soccer/match/_/gameId/732729,8922,2025,14,2025-07-29,Gremio,Cristian Olivera,AM-R,Meio-campo,Amarelo,87,99
ESPN,732729,https://www.espn.com/soccer/match/_/gameId/732729,8922,2025,14,2025-07-29,Gremio,Marlon,LB,Zagueiro,Amarelo,88,23
ESPN,732768,https://www.espn.com/soccer/match/_/gameId/732768,8956,2025,18,2025-08-02,Sport,Derik Lacerda,F,Atacante,Amarelo,38,18
ESPN,732768,https://www.espn.com/soccer/match/_/gameId/732768,8956,2025,18,2025-08-02,Bahia,Santiago Ramos,CD-L,Zagueiro,Amarelo,76,21
ESPN,732766,https://www.espn.com/soccer/match/_/gameId/732766,8957,2025,18,2025-08-02,Mirassol,Nao informado (Mirassol),,,Amarelo,19,
ESPN,732766,https://www.espn.com/soccer/match/_/gameId/732766,8957,2025,18,2025-08-02,Vasco,Lucas Piton,LB,Zagueiro,Amarelo,85,6
ESPN,732769,https://www.espn.com/soccer/match/_/gameId/732769,8958,2025,18,2025-08-02,Gremio,Lucas Esteves,LB,Zagueiro,Amarelo,38,25
ESPN,732769,https://www.espn.com/soccer/match/_/gameId/732769,8958,2025,18,2025-08-02,Gremio,João,RB,Zagueiro,Amarelo,48,2
ESPN,732769,https://www.espn.com/soccer/match/_/gameId/732769,8958,2025,18,2025-08-02,Fluminense,Samuel Xavier,RB,Zagueiro,Amarelo,85,2
ESPN,732769,https://www.espn.com/soccer/match/_/gameId/732769,8958,2025,18,2025-08-02,Gremio,Wálter Kannemann,CD-L,Zagueiro,Amarelo,94,4
ESPN,732769,https://www.espn.com/soccer/match/_/gameId/732769,8958,2025,18,2025-08-02,Gremio,Nao informado (Gremio),,,Amarelo,94,
ESPN,732761,https://www.espn.com/soccer/match/_/gameId/732761,8960,2025,18,2025-08-03,Botafogo-RJ,Alexander Barboza,CD-L,Zagueiro,Amarelo,9,20
ESPN,732761,https://www.espn.com/soccer/match/_/gameId/732761,8960,2025,18,2025-08-03,Cruzeiro,Christian,AM-R,Meio-campo,Amarelo,26,88
ESPN,732761,https://www.espn.com/soccer/match/_/gameId/732761,8960,2025,18,2025-08-03,Botafogo-RJ,Allan,RM,Meio-campo,Amarelo,53,25
ESPN,732761,https://www.espn.com/soccer/match/_/gameId/732761,8960,2025,18,2025-08-03,Cruzeiro,Kaiki,LB,Zagueiro,Amarelo,61,6
ESPN,732761,https://www.espn.com/soccer/match/_/gameId/732761,8960,2025,18,2025-08-03,Botafogo-RJ,Joaquín Correa,SUB,,Amarelo,75,30
ESPN,732763,https://www.espn.com/soccer/match/_/gameId/732763,8959,2025,18,2025-08-03,Fortaleza,Lucca,AM,Meio-campo,Amarelo,25,38
ESPN,732763,https://www.espn.com/soccer/match/_/gameId/732763,8959,2025,18,2025-08-03,Fortaleza,José Welison,SUB,,Amarelo,83,17
ESPN,732760,https://www.espn.com/soccer/match/_/gameId/732760,8962,2025,18,2025-08-03,Bragantino,Eduardo Sasha,AM,Meio-campo,Vermelho,36,8
ESPN,732760,https://www.espn.com/soccer/match/_/gameId/732760,8962,2025,18,2025-08-03,Bragantino,Ramires,RM,Meio-campo,Amarelo,39,7
ESPN,732760,https://www.espn.com/soccer/match/_/gameId/732760,8962,2025,18,2025-08-03,Atletico-MG,Lyanco,CD-R,Zagueiro,Amarelo,46,4
ESPN,732760,https://www.espn.com/soccer/match/_/gameId/732760,8962,2025,18,2025-08-03,Bragantino,Gabriel,LM,Meio-campo,Amarelo,74,6
ESPN,732760,https://www.espn.com/soccer/match/_/gameId/732760,8962,2025,18,2025-08-03,Bragantino,Agustín Sant'Anna,LB,Zagueiro,Amarelo,79,32
ESPN,732760,https://www.espn.com/soccer/match/_/gameId/732760,8962,2025,18,2025-08-03,Bragantino,Nathan,RB,Zagueiro,Amarelo,89,45
ESPN,732762,https://www.espn.com/soccer/match/_/gameId/732762,8961,2025,18,2025-08-03,Ceara,Marllon,CD-R,Zagueiro,Amarelo,33,3
ESPN,732762,https://www.espn.com/soccer/match/_/gameId/732762,8961,2025,18,2025-08-03,Ceara,Richardson,LM,Meio-campo,Amarelo,40,26
ESPN,732762,https://www.espn.com/soccer/match/_/gameId/732762,8961,2025,18,2025-08-03,Flamengo,Jorginho,RM,Meio-campo,Amarelo,72,21
ESPN,732762,https://www.espn.com/soccer/match/_/gameId/732762,8961,2025,18,2025-08-03,Flamengo,Bruno Henrique,F,Atacante,Amarelo,75,27
ESPN,732762,https://www.espn.com/soccer/match/_/gameId/732762,8961,2025,18,2025-08-03,Ceara,Fernando Sandro Pereira,SUB,,Amarelo,94,88
ESPN,732764,https://www.espn.com/soccer/match/_/gameId/732764,8963,2025,18,2025-08-03,Palmeiras,Micael,CD-L,Zagueiro,Amarelo,54,13
ESPN,732764,https://www.espn.com/soccer/match/_/gameId/732764,8963,2025,18,2025-08-03,Vitoria,Erick,AM-R,Meio-campo,Amarelo,66,33
ESPN,732764,https://www.espn.com/soccer/match/_/gameId/732764,8963,2025,18,2025-08-03,Vitoria,Renato Kayzer,F,Atacante,Amarelo,69,79
ESPN,732764,https://www.espn.com/soccer/match/_/gameId/732764,8963,2025,18,2025-08-03,Vitoria,Raúl Cáceres,RB,Zagueiro,Amarelo,86,27
ESPN,732764,https://www.espn.com/soccer/match/_/gameId/732764,8963,2025,18,2025-08-03,Vitoria,Renzo López,SUB,,Amarelo,87,31
ESPN,732764,https://www.espn.com/soccer/match/_/gameId/732764,8963,2025,18,2025-08-03,Palmeiras,Weverton,SUB,,Amarelo,89,21
ESPN,732764,https://www.espn.com/soccer/match/_/gameId/732764,8963,2025,18,2025-08-03,Vitoria,Lucas Halter,CD-R,Zagueiro,Amarelo,91,5
ESPN,732765,https://www.espn.com/soccer/match/_/gameId/732765,8964,2025,18,2025-08-03,Sao Paulo,Luciano,CF-R,Atacante,Amarelo,45,10
ESPN,732765,https://www.espn.com/soccer/match/_/gameId/732765,8964,2025,18,2025-08-03,Internacional,Enner Valencia,CF-R,Atacante,Amarelo,45,13
ESPN,732765,https://www.espn.com/soccer/match/_/gameId/732765,8964,2025,18,2025-08-03,Internacional,Rafael Borré,CF-L,Atacante,Amarelo,52,19
ESPN,732765,https://www.espn.com/soccer/match/_/gameId/732765,8964,2025,18,2025-08-03,Sao Paulo,Gonzalo Tapia,SUB,,Amarelo,70,14
ESPN,732767,https://www.espn.com/soccer/match/_/gameId/732767,8965,2025,18,2025-08-04,Juventude,Marcos Paulo,CD-L,Zagueiro,Amarelo,6,47
ESPN,732767,https://www.espn.com/soccer/match/_/gameId/732767,8965,2025,18,2025-08-04,Juventude,Wilker Ángel,CD-R,Zagueiro,Amarelo,22,4
ESPN,732767,https://www.espn.com/soccer/match/_/gameId/732767,8965,2025,18,2025-08-04,Santos,Gabriel Bontempo,LM,Meio-campo,Amarelo,29,49
ESPN,732767,https://www.espn.com/soccer/match/_/gameId/732767,8965,2025,18,2025-08-04,Santos,Benjamín Rollheiser,AM-R,Meio-campo,Amarelo,34,32
ESPN,732767,https://www.espn.com/soccer/match/_/gameId/732767,8965,2025,18,2025-08-04,Santos,Neymar,AM,Meio-campo,Amarelo,52,10
ESPN,732767,https://www.espn.com/soccer/match/_/gameId/732767,8965,2025,18,2025-08-04,Juventude,Caique,DM,Meio-campo,Amarelo,52,95
ESPN,732772,https://www.espn.com/soccer/match/_/gameId/732772,8968,2025,19,2025-08-09,Flamengo,Léo Ortiz,CD-R,Zagueiro,Amarelo,10,3
ESPN,732772,https://www.espn.com/soccer/match/_/gameId/732772,8968,2025,19,2025-08-09,Mirassol,João Victor Carroll,CD-R,Zagueiro,Amarelo,53,34
ESPN,732777,https://www.espn.com/soccer/match/_/gameId/732777,8966,2025,19,2025-08-09,Internacional,Bruno Tabata,AM-R,Meio-campo,Amarelo,11,17
ESPN,732777,https://www.espn.com/soccer/match/_/gameId/732777,8966,2025,19,2025-08-09,Bragantino,Gabriel,LM,Meio-campo,Amarelo,49,6
ESPN,732777,https://www.espn.com/soccer/match/_/gameId/732777,8966,2025,19,2025-08-09,Internacional,Wesley,AM-L,Meio-campo,Amarelo,58,21
ESPN,732778,https://www.espn.com/soccer/match/_/gameId/732778,8967,2025,19,2025-08-09,Vitoria,Ze Marcos,CD-L,Zagueiro,Amarelo,32,3
ESPN,732778,https://www.espn.com/soccer/match/_/gameId/732778,8967,2025,19,2025-08-09,Vitoria,Ronald,LM,Meio-campo,Amarelo,42,8
ESPN,732778,https://www.espn.com/soccer/match/_/gameId/732778,8967,2025,19,2025-08-09,Sao Paulo,Enzo Díaz,LM,Meio-campo,Amarelo,44,13
ESPN,732778,https://www.espn.com/soccer/match/_/gameId/732778,8967,2025,19,2025-08-09,Sao Paulo,Maik,RM,Meio-campo,Amarelo,60,42
ESPN,732778,https://www.espn.com/soccer/match/_/gameId/732778,8967,2025,19,2025-08-09,Vitoria,Ramon,LB,Zagueiro,Amarelo,63,13
ESPN,732778,https://www.espn.com/soccer/match/_/gameId/732778,8967,2025,19,2025-08-09,Sao Paulo,Alan Franco,CD,Zagueiro,Amarelo,65,28
ESPN,732773,https://www.espn.com/soccer/match/_/gameId/732773,8969,2025,19,2025-08-09,Fortaleza,Gustavo Mancha,CD-L,Zagueiro,Vermelho,6,39
ESPN,732773,https://www.espn.com/soccer/match/_/gameId/732773,8969,2025,19,2025-08-09,Fortaleza,Nao informado (Fortaleza),,,Amarelo,17,
ESPN,732773,https://www.espn.com/soccer/match/_/gameId/732773,8969,2025,19,2025-08-09,Fortaleza,Adam Bareiro,SUB,,Amarelo,71,27
ESPN,732773,https://www.espn.com/soccer/match/_/gameId/732773,8969,2025,19,2025-08-09,Fortaleza,Benjamín Kuscevic,CD-R,Zagueiro,Amarelo,75,13
ESPN,732770,https://www.espn.com/soccer/match/_/gameId/732770,8970,2025,19,2025-08-09,Bahia,Jean Lucas,LM,Meio-campo,Amarelo,49,6
ESPN,732770,https://www.espn.com/soccer/match/_/gameId/732770,8970,2025,19,2025-08-09,Fluminense,Facundo Bernal,LM,Meio-campo,Amarelo,52,5
ESPN,732770,https://www.espn.com/soccer/match/_/gameId/732770,8970,2025,19,2025-08-09,Bahia,Éverton Ribeiro,AM,Meio-campo,Amarelo,57,10
ESPN,732770,https://www.espn.com/soccer/match/_/gameId/732770,8970,2025,19,2025-08-09,Fluminense,Thiago Santos,RM,Meio-campo,Amarelo,59,29
