edicao,fase,grupo,data,partida,time_1,placar,time_2,estadio,selecao,adversario,jogador,minuto,acrescimo,minuto_texto,tipo_oficial,tipo_tecnico,parte_corpo,tecnica,zona,xg,distancia_m,coordenada_x,coordenada_y,eh_penalti,eh_gol_contra,eh_falta,eh_cabeca,eh_fora_area,situacao,fonte_situacao,frase_situacao,fonte_oficial,fonte_tecnica,nivel_confianca,texto_original,gol_id,partida_id_local
2026,Fase de grupos,Grupo B,18 de junho,Suíça 4 - 1 Bósnia e Herzegovina,Suíça,4 - 1,Bósnia e Herzegovina,"SoFi Stadium, Inglewood",Suíça,Bósnia e Herzegovina,Manzambi,74,,74',normal,Não detalhado,Não detalhado,Não detalhado,Não detalhado,,,,,False,False,False,False,False,Não informado,,,Wikipedia PT,,alta,Manzambi 74',2736,2026-009
2026,Fase de grupos,Grupo B,18 de junho,Suíça 4 - 1 Bósnia e Herzegovina,Suíça,4 - 1,Bósnia e Herzegovina,"SoFi Stadium, Inglewood",Suíça,Bósnia e Herzegovina,Manzambi,90,,90',normal,Não detalhado,Não detalhado,Não detalhado,Não detalhado,,,,,False,False,False,False,False,Não informado,,,Wikipedia PT,,alta,Manzambi 90',2737,2026-009
2026,Fase de grupos,Grupo B,18 de junho,Suíça 4 - 1 Bósnia e Herzegovina,Suíça,4 - 1,Bósnia e Herzegovina,"SoFi Stadium, Inglewood",Suíça,Bósnia e Herzegovina,Vargas,84,,84',normal,Não detalhado,Não detalhado,Não detalhado,Não detalhado,,,,,False,False,False,False,False,Não informado,,,Wikipedia PT,,alta,Vargas 84',2738,2026-009
2026,Fase de grupos,Grupo B,18 de junho,Suíça 4 - 1 Bósnia e Herzegovina,Suíça,4 - 1,Bósnia e Herzegovina,"SoFi Stadium, Inglewood",Suíça,Bósnia e Herzegovina,Xhaka,90,6,90+6',penalti,Pênalti,Não detalhado,Pênalti,Não detalhado,,,,,True,False,False,False,False,Pênalti,Wikipedia PT - marcador,,Wikipedia PT,Wikipedia PT - marcador,alta,Xhaka 90+6' (pen),2739,2026-009
2026,Fase de grupos,Grupo B,18 de junho,Suíça 4 - 1 Bósnia e Herzegovina,Suíça,4 - 1,Bósnia e Herzegovina,"SoFi Stadium, Inglewood",Bósnia e Herzegovina,Suíça,Mahmić,90,2,90+2',normal,Não detalhado,Não detalhado,Não detalhado,Não detalhado,,,,,False,False,False,False,False,Não informado,,,Wikipedia PT,,alta,Mahmić 90+2',2740,2026-009
2026,Fase de grupos,Grupo B,18 de junho,Canadá 6 - 0 Catar,Canadá,6 - 0,Catar,"BC Place, Vancouver",Canadá,Catar,Larin,16,,16',normal,Não detalhado,Não detalhado,Não detalhado,Não detalhado,,,,,False,False,False,False,False,Não informado,,,Wikipedia PT,,alta,Larin 16',2741,2026-010
2026,Fase de grupos,Grupo B,18 de junho,Canadá 6 - 0 Catar,Canadá,6 - 0,Catar,"BC Place, Vancouver",Canadá,Catar,J. David,29,,29',normal,Não detalhado,Não detalhado,Não detalhado,Não detalhado,,,,,False,False,False,False,False,Não informado,,,Wikipedia PT,,alta,J. David 29',2742,2026-010
2026,Fase de grupos,Grupo B,18 de junho,Canadá 6 - 0 Catar,Canadá,6 - 0,Catar,"BC Place, Vancouver",Canadá,Catar,J. David,45,3,45+3',normal,Não detalhado,Não detalhado,Não detalhado,Não detalhado,,,,,False,False,False,False,False,Não informado,,,Wikipedia PT,,alta,J. David 45+3',2743,2026-010
2026,Fase de grupos,Grupo B,18 de junho,Canadá 6 - 0 Catar,Canadá,6 - 0,Catar,"BC Place, Vancouver",Canadá,Catar,J. David,90,2,90+2',normal,Não detalhado,Não detalhado,Não detalhado,Não detalhado,,,,,False,False,False,False,False,Não informado,,,Wikipedia PT,,alta,J. David 90+2',2744,2026-010
2026,Fase de grupos,Grupo B,18 de junho,Canadá 6 - 0 Catar,Canadá,6 - 0,Catar,"BC Place, Vancouver",Canadá,Catar,Saliba,64,,64',normal,Não detalhado,Não detalhado,Não detalhado,Não detalhado,,,,,False,False,False,False,False,Não informado,,,Wikipedia PT,,alta,Saliba 64',2745,2026-010
2026,Fase de grupos,Grupo B,18 de junho,Canadá 6 - 0 Catar,Canadá,6 - 0,Catar,"BC Place, Vancouver",Canadá,Catar,Manai,75,,75',gol_contra,Gol contra,Não detalhado,Não detalhado,Não detalhado,,,,,False,True,False,False,False,Gol contra,Wikipedia PT - marcador,,Wikipedia PT,Wikipedia PT - marcador,alta,Manai 75' (g. c.),2746,2026-010
2026,Fase de grupos,Grupo B,24 de junho,Suíça 2 - 1 Canadá,Suíça,2 - 1,Canadá,"BC Place, Vancouver",Suíça,Canadá,Vargas,46,,46',normal,Não detalhado,Não detalhado,Não detalhado,Não detalhado,,,,,False,False,False,False,False,Não informado,,,Wikipedia PT,,alta,Vargas 46',2747,2026-011
2026,Fase de grupos,Grupo B,24 de junho,Suíça 2 - 1 Canadá,Suíça,2 - 1,Canadá,"BC Place, Vancouver",Suíça,Canadá,Manzambi,57,,57',normal,Não detalhado,Não detalhado,Não detalhado,Não detalhado,,,,,False,False,False,False,False,Não informado,,,Wikipedia PT,,alta,Manzambi 57',2748,2026-011
2026,Fase de grupos,Grupo B,24 de junho,Suíça 2 - 1 Canadá,Suíça,2 - 1,Canadá,"BC Place, Vancouver",Canadá,Suíça,P. David,76,,76',normal,Não detalhado,Não detalhado,Não detalhado,Não detalhado,,,,,False,False,False,False,False,Não informado,,,Wikipedia PT,,alta,P. David 76',2749,2026-011
2026,Fase de grupos,Grupo B,24 de junho,Bósnia e Herzegovina 3 - 1 Catar,Bósnia e Herzegovina,3 - 1,Catar,"Lumen Field, Seattle",Bósnia e Herzegovina,Catar,Alajbegović,29,,29',normal,Não detalhado,Não detalhado,Não detalhado,Não detalhado,,,,,False,False,False,False,False,Não informado,,,Wikipedia PT,,alta,Alajbegović 29',2750,2026-012
2026,Fase de grupos,Grupo B,24 de junho,Bósnia e Herzegovina 3 - 1 Catar,Bósnia e Herzegovina,3 - 1,Catar,"Lumen Field, Seattle",Bósnia e Herzegovina,Catar,Abunada,34,,34',gol_contra,Gol contra,Não detalhado,Não detalhado,Não detalhado,,,,,False,True,False,False,False,Gol contra,Wikipedia PT - marcador,,Wikipedia PT,Wikipedia PT - marcador,alta,Abunada 34' (g. c.),2751,2026-012
2026,Fase de grupos,Grupo B,24 de junho,Bósnia e Herzegovina 3 - 1 Catar,Bósnia e Herzegovina,3 - 1,Catar,"Lumen Field, Seattle",Bósnia e Herzegovina,Catar,Mahmić,80,,80',normal,Não detalhado,Não detalhado,Não detalhado,Não detalhado,,,,,False,False,False,False,False,Não informado,,,Wikipedia PT,,alta,Mahmić 80',2752,2026-012
2026,Fase de grupos,Grupo B,24 de junho,Bósnia e Herzegovina 3 - 1 Catar,Bósnia e Herzegovina,3 - 1,Catar,"Lumen Field, Seattle",Catar,Bósnia e Herzegovina,Al-Haydos,42,,42',normal,Não detalhado,Não detalhado,Não detalhado,Não detalhado,,,,,False,False,False,False,False,Não informado,,,Wikipedia PT,,alta,Al-Haydos 42',2753,2026-012
2026,Fase de grupos,Grupo C,13 de junho,Brasil 1 - 1 Marrocos,Brasil,1 - 1,Marrocos,"MetLife Stadium, East Rutherford",Brasil,Marrocos,Vinícius Júnior,32,,32',normal,Não detalhado,Não detalhado,Não detalhado,Não detalhado,,,,,False,False,False,False,False,Não informado,,,Wikipedia PT,,alta,Vinícius Júnior 32',2754,2026-013
2026,Fase de grupos,Grupo C,13 de junho,Brasil 1 - 1 Marrocos,Brasil,1 - 1,Marrocos,"MetLife Stadium, East Rutherford",Marrocos,Brasil,Saibari,21,,21',normal,Não detalhado,Não detalhado,Não detalhado,Não detalhado,,,,,False,False,False,False,False,Não informado,,,Wikipedia PT,,alta,Saibari 21',2755,2026-013
2026,Fase de grupos,Grupo C,13 de junho,Haiti 0 - 1 Escócia,Haiti,0 - 1,Escócia,"Gillette Stadium, Foxborough",Escócia,Haiti,McGinn,28,,28',normal,Não detalhado,Não detalhado,Não detalhado,Não detalhado,,,,,False,False,False,False,False,Não informado,,,Wikipedia PT,,alta,McGinn 28',2756,2026-014
2026,Fase de grupos,Grupo C,19 de junho,Escócia 0 - 1 Marrocos,Escócia,0 - 1,Marrocos,"Gillette Stadium, Foxborough",Marrocos,Escócia,Saibari,2,,2',normal,Não detalhado,Não detalhado,Não detalhado,Não detalhado,,,,,False,False,False,False,False,Não informado,,,Wikipedia PT,,alta,Saibari 2',2757,2026-015
2026,Fase de grupos,Grupo C,19 de junho,Brasil 3 - 0 Haiti,Brasil,3 - 0,Haiti,"Lincoln Financial Field, Filadélfia",Brasil,Haiti,Cunha,23,,23',normal,Não detalhado,Não detalhado,Não detalhado,Não detalhado,,,,,False,False,False,False,False,Não informado,,,Wikipedia PT,,alta,Cunha 23',2758,2026-016
2026,Fase de grupos,Grupo C,19 de junho,Brasil 3 - 0 Haiti,Brasil,3 - 0,Haiti,"Lincoln Financial Field, Filadélfia",Brasil,Haiti,Cunha,36,,36',normal,Não detalhado,Não detalhado,Não detalhado,Não detalhado,,,,,False,False,False,False,False,Não informado,,,Wikipedia PT,,alta,Cunha 36',2759,2026-016
2026,Fase de grupos,Grupo C,19 de junho,Brasil 3 - 0 Haiti,Brasil,3 - 0,Haiti,"Lincoln Financial Field, Filadélfia",Brasil,Haiti,Vinícius Júnior,45,3,45+3',normal,Não detalhado,Não detalhado,Não detalhado,Não detalhado,,,,,False,False,False,False,False,Não informado,,,Wikipedia PT,,alta,Vinícius Júnior 45+3',2760,2026-016
2026,Fase de grupos,Grupo C,24 de junho,Escócia 0 - 3 Brasil,Escócia,0 - 3,Brasil,"Hard Rock Stadium, Miami Gardens",Brasil,Escócia,Vinícius Júnior,7,,7',normal,Não detalhado,Não detalhado,Não detalhado,Não detalhado,,,,,False,False,False,False,False,Não informado,,,Wikipedia PT,,alta,Vinícius Júnior 7',2761,2026-017
2026,Fase de grupos,Grupo C,24 de junho,Escócia 0 - 3 Brasil,Escócia,0 - 3,Brasil,"Hard Rock Stadium, Miami Gardens",Brasil,Escócia,Vinícius Júnior,45,3,45+3',normal,Não detalhado,Não detalhado,Não detalhado,Não detalhado,,,,,False,False,False,False,False,Não informado,,,Wikipedia PT,,alta,Vinícius Júnior 45+3',2762,2026-017
2026,Fase de grupos,Grupo C,24 de junho,Escócia 0 - 3 Brasil,Escócia,0 - 3,Brasil,"Hard Rock Stadium, Miami Gardens",Brasil,Escócia,Cunha,60,,60',normal,Não detalhado,Não detalhado,Não detalhado,Não detalhado,,,,,False,False,False,False,False,Não informado,,,Wikipedia PT,,alta,Cunha 60',2763,2026-017
2026,Fase de grupos,Grupo C,24 de junho,Marrocos 4 - 2 Haiti,Marrocos,4 - 2,Haiti,"Mercedes-Benz Stadium, Atlanta",Marrocos,Haiti,Hakimi,39,,39',normal,Não detalhado,Não detalhado,Não detalhado,Não detalhado,,,,,False,False,False,False,False,Não informado,,,Wikipedia PT,,alta,Hakimi 39',2764,2026-018
2026,Fase de grupos,Grupo C,24 de junho,Marrocos 4 - 2 Haiti,Marrocos,4 - 2,Haiti,"Mercedes-Benz Stadium, Atlanta",Marrocos,Haiti,Saibari,45,1,45+1',normal,Não detalhado,Não detalhado,Não detalhado,Não detalhado,,,,,False,False,False,False,False,Não informado,,,Wikipedia PT,,alta,Saibari 45+1',2765,2026-018
2026,Fase de grupos,Grupo C,24 de junho,Marrocos 4 - 2 Haiti,Marrocos,4 - 2,Haiti,"Mercedes-Benz Stadium, Atlanta",Marrocos,Haiti,Rahimi,78,,78',normal,Não detalhado,Não detalhado,Não detalhado,Não detalhado,,,,,False,False,False,False,False,Não informado,,,Wikipedia PT,,alta,Rahimi 78',2766,2026-018
2026,Fase de grupos,Grupo C,24 de junho,Marrocos 4 - 2 Haiti,Marrocos,4 - 2,Haiti,"Mercedes-Benz Stadium, Atlanta",Marrocos,Haiti,Yassine,89,,89',normal,Não detalhado,Não detalhado,Não detalhado,Não detalhado,,,,,False,False,False,False,False,Não informado,,,Wikipedia PT,,alta,Yassine 89',2767,2026-018
2026,Fase de grupos,Grupo C,24 de junho,Marrocos 4 - 2 Haiti,Marrocos,4 - 2,Haiti,"Mercedes-Benz Stadium, Atlanta",Haiti,Marrocos,Bounou,10,,10',gol_contra,Gol contra,Não detalhado,Não detalhado,Não detalhado,,,,,False,True,False,False,False,Gol contra,Wikipedia PT - marcador,,Wikipedia PT,Wikipedia PT - marcador,alta,Bounou 10' (g.c.),2768,2026-018
2026,Fase de grupos,Grupo C,24 de junho,Marrocos 4 - 2 Haiti,Marrocos,4 - 2,Haiti,"Mercedes-Benz Stadium, Atlanta",Haiti,Marrocos,Isidor,43,,43',normal,Não detalhado,Não detalhado,Não detalhado,Não detalhado,,,,,False,False,False,False,False,Não informado,,,Wikipedia PT,,alta,Isidor 43',2769,2026-018
2026,Fase de grupos,Grupo D,12 de junho,Estados Unidos 4 - 1 Paraguai,Estados Unidos,4 - 1,Paraguai,"SoFi Stadium, Inglewood",Estados Unidos,Paraguai,Bobadilla,7,,7',gol_contra,Gol contra,Não detalhado,Não detalhado,Não detalhado,,,,,False,True,False,False,False,Gol contra,Wikipedia PT - marcador,,Wikipedia PT,Wikipedia PT - marcador,alta,Bobadilla 7' (g.c.),2770,2026-019
2026,Fase de grupos,Grupo D,12 de junho,Estados Unidos 4 - 1 Paraguai,Estados Unidos,4 - 1,Paraguai,"SoFi Stadium, Inglewood",Estados Unidos,Paraguai,Balogun,31,,31',normal,Não detalhado,Não detalhado,Não detalhado,Não detalhado,,,,,False,False,False,False,False,Não informado,,,Wikipedia PT,,alta,Balogun 31',2771,2026-019
2026,Fase de grupos,Grupo D,12 de junho,Estados Unidos 4 - 1 Paraguai,Estados Unidos,4 - 1,Paraguai,"SoFi Stadium, Inglewood",Estados Unidos,Paraguai,Balogun,45,5,45+5',normal,Não detalhado,Não detalhado,Não detalhado,Não detalhado,,,,,False,False,False,False,False,Não informado,,,Wikipedia PT,,alta,Balogun 45+5',2772,2026-019
2026,Fase de grupos,Grupo D,12 de junho,Estados Unidos 4 - 1 Paraguai,Estados Unidos,4 - 1,Paraguai,"SoFi Stadium, Inglewood",Estados Unidos,Paraguai,Reyna,90,8,90+8',normal,Não detalhado,Não detalhado,Não detalhado,Não detalhado,,,,,False,False,False,False,False,Não informado,,,Wikipedia PT,,alta,Reyna 90+8',2773,2026-019
2026,Fase de grupos,Grupo D,12 de junho,Estados Unidos 4 - 1 Paraguai,Estados Unidos,4 - 1,Paraguai,"SoFi Stadium, Inglewood",Paraguai,Estados Unidos,Maurício,73,,73',normal,Não detalhado,Não detalhado,Não detalhado,Não detalhado,,,,,False,False,False,False,False,Não informado,,,Wikipedia PT,,alta,Maurício 73',2774,2026-019
2026,Fase de grupos,Grupo D,13 de junho,Austrália 2 - 0 Turquia,Austrália,2 - 0,Turquia,"BC Place, Vancouver",Austrália,Turquia,Irankunda,27,,27',normal,Não detalhado,Não detalhado,Não detalhado,Não detalhado,,,,,False,False,False,False,False,Não informado,,,Wikipedia PT,,alta,Irankunda 27',2775,2026-020
2026,Fase de grupos,Grupo D,13 de junho,Austrália 2 - 0 Turquia,Austrália,2 - 0,Turquia,"BC Place, Vancouver",Austrália,Turquia,Metcalfe,75,,75',normal,Não detalhado,Não detalhado,Não detalhado,Não detalhado,,,,,False,False,False,False,False,Não informado,,,Wikipedia PT,,alta,Metcalfe 75',2776,2026-020
2026,Fase de grupos,Grupo D,19 de junho,Estados Unidos 2 - 0 Austrália,Estados Unidos,2 - 0,Austrália,"Lumen Field, Seattle",Estados Unidos,Austrália,Burgess,11,,11',gol_contra,Gol contra,Não detalhado,Não detalhado,Não detalhado,,,,,False,True,False,False,False,Gol contra,Wikipedia PT - marcador,,Wikipedia PT,Wikipedia PT - marcador,alta,Burgess 11' (g.c.),2777,2026-021
2026,Fase de grupos,Grupo D,19 de junho,Estados Unidos 2 - 0 Austrália,Estados Unidos,2 - 0,Austrália,"Lumen Field, Seattle",Estados Unidos,Austrália,Freeman,43,,43',normal,Não detalhado,Não detalhado,Não detalhado,Não detalhado,,,,,False,False,False,False,False,Não informado,,,Wikipedia PT,,alta,Freeman 43',2778,2026-021
2026,Fase de grupos,Grupo D,19 de junho,Turquia 0 - 1 Paraguai,Turquia,0 - 1,Paraguai,"Levi's Stadium, Santa Clara",Paraguai,Turquia,Galarza,2,,2',normal,Não detalhado,Não detalhado,Não detalhado,Não detalhado,,,,,False,False,False,False,False,Não informado,,,Wikipedia PT,,alta,Galarza 2',2779,2026-022
2026,Fase de grupos,Grupo D,25 de junho,Turquia 3 - 2 Estados Unidos,Turquia,3 - 2,Estados Unidos,"SoFi Stadium, Inglewood",Turquia,Estados Unidos,Güler,10,,10',normal,Não detalhado,Não detalhado,Não detalhado,Não detalhado,,,,,False,False,False,False,False,Não informado,,,Wikipedia PT,,alta,Güler 10',2780,2026-023
2026,Fase de grupos,Grupo D,25 de junho,Turquia 3 - 2 Estados Unidos,Turquia,3 - 2,Estados Unidos,"SoFi Stadium, Inglewood",Turquia,Estados Unidos,Yılmaz,31,,31',normal,Não detalhado,Não detalhado,Não detalhado,Não detalhado,,,,,False,False,False,False,False,Não informado,,,Wikipedia PT,,alta,Yılmaz 31',2781,2026-023
2026,Fase de grupos,Grupo D,25 de junho,Turquia 3 - 2 Estados Unidos,Turquia,3 - 2,Estados Unidos,"SoFi Stadium, Inglewood",Turquia,Estados Unidos,Ayhan,90,8,90+8',normal,Não detalhado,Não detalhado,Não detalhado,Não detalhado,,,,,False,False,False,False,False,Não informado,,,Wikipedia PT,,alta,Ayhan 90+8',2782,2026-023
2026,Fase de grupos,Grupo D,25 de junho,Turquia 3 - 2 Estados Unidos,Turquia,3 - 2,Estados Unidos,"SoFi Stadium, Inglewood",Estados Unidos,Turquia,Trusty,3,,3',normal,Não detalhado,Não detalhado,Não detalhado,Não detalhado,,,,,False,False,False,False,False,Não informado,,,Wikipedia PT,,alta,Trusty 3',2783,2026-023
2026,Fase de grupos,Grupo D,25 de junho,Turquia 3 - 2 Estados Unidos,Turquia,3 - 2,Estados Unidos,"SoFi Stadium, Inglewood",Estados Unidos,Turquia,Berhalter,49,,49',normal,Não detalhado,Não detalhado,Não detalhado,Não detalhado,,,,,False,False,False,False,False,Não informado,,,Wikipedia PT,,alta,Berhalter 49',2784,2026-023
2026,Fase de grupos,Grupo E,14 de junho,Alemanha 7 - 1 Curaçau,Alemanha,7 - 1,Curaçau,"NRG Stadium, Houston",Alemanha,Curaçau,Nmecha,6,,6',normal,Não detalhado,Não detalhado,Não detalhado,Não detalhado,,,,,False,False,False,False,False,Não informado,,,Wikipedia PT,,alta,Nmecha 6',2785,2026-025
2026,Fase de grupos,Grupo E,14 de junho,Alemanha 7 - 1 Curaçau,Alemanha,7 - 1,Curaçau,"NRG Stadium, Houston",Alemanha,Curaçau,Schlotterbeck,38,,38',normal,Não detalhado,Não detalhado,Não detalhado,Não detalhado,,,,,False,False,False,False,False,Não informado,,,Wikipedia PT,,alta,Schlotterbeck 38',2786,2026-025
2026,Fase de grupos,Grupo E,14 de junho,Alemanha 7 - 1 Curaçau,Alemanha,7 - 1,Curaçau,"NRG Stadium, Houston",Alemanha,Curaçau,Havertz,45,5,45+5',penalti,Pênalti,Não detalhado,Pênalti,Não detalhado,,,,,True,False,False,False,False,Pênalti,Wikipedia PT - marcador,,Wikipedia PT,Wikipedia PT - marcador,alta,Havertz 45+5' (pen),2787,2026-025
2026,Fase de grupos,Grupo E,14 de junho,Alemanha 7 - 1 Curaçau,Alemanha,7 - 1,Curaçau,"NRG Stadium, Houston",Alemanha,Curaçau,Havertz,88,,88',normal,Não detalhado,Não detalhado,Não detalhado,Não detalhado,,,,,False,False,False,False,False,Não informado,,,Wikipedia PT,,alta,Havertz 88',2788,2026-025
2026,Fase de grupos,Grupo E,14 de junho,Alemanha 7 - 1 Curaçau,Alemanha,7 - 1,Curaçau,"NRG Stadium, Houston",Alemanha,Curaçau,Musiala,47,,47',normal,Não detalhado,Não detalhado,Não detalhado,Não detalhado,,,,,False,False,False,False,False,Não informado,,,Wikipedia PT,,alta,Musiala 47',2789,2026-025
2026,Fase de grupos,Grupo E,14 de junho,Alemanha 7 - 1 Curaçau,Alemanha,7 - 1,Curaçau,"NRG Stadium, Houston",Alemanha,Curaçau,Brown,68,,68',normal,Não detalhado,Não detalhado,Não detalhado,Não detalhado,,,,,False,False,False,False,False,Não informado,,,Wikipedia PT,,alta,Brown 68',2790,2026-025
2026,Fase de grupos,Grupo E,14 de junho,Alemanha 7 - 1 Curaçau,Alemanha,7 - 1,Curaçau,"NRG Stadium, Houston",Alemanha,Curaçau,Undav,78,,78',normal,Não detalhado,Não detalhado,Não detalhado,Não detalhado,,,,,False,False,False,False,False,Não informado,,,Wikipedia PT,,alta,Undav 78',2791,2026-025
2026,Fase de grupos,Grupo E,14 de junho,Alemanha 7 - 1 Curaçau,Alemanha,7 - 1,Curaçau,"NRG Stadium, Houston",Curaçau,Alemanha,Comenencia,21,,21',normal,Não detalhado,Não detalhado,Não detalhado,Não detalhado,,,,,False,False,False,False,False,Não informado,,,Wikipedia PT,,alta,Comenencia 21',2792,2026-025
2026,Fase de grupos,Grupo E,14 de junho,Costa do Marfim 1 - 0 Equador,Costa do Marfim,1 - 0,Equador,"Lincoln Financial Field, Filadélfia",Costa do Marfim,Equador,Diallo,90,,90',normal,Não detalhado,Não detalhado,Não detalhado,Não detalhado,,,,,False,False,False,False,False,Não informado,,,Wikipedia PT,,alta,Diallo 90',2793,2026-026
2026,Fase de grupos,Grupo E,20 de junho,Alemanha 2 - 1 Costa do Marfim,Alemanha,2 - 1,Costa do Marfim,"BMO Field, Toronto",Alemanha,Costa do Marfim,Undav,68,,68',normal,Não detalhado,Não detalhado,Não detalhado,Não detalhado,,,,,False,False,False,False,False,Não informado,,,Wikipedia PT,,alta,Undav 68',2794,2026-027
2026,Fase de grupos,Grupo E,20 de junho,Alemanha 2 - 1 Costa do Marfim,Alemanha,2 - 1,Costa do Marfim,"BMO Field, Toronto",Alemanha,Costa do Marfim,Undav,90,6,90+6',normal,Não detalhado,Não detalhado,Não detalhado,Não detalhado,,,,,False,False,False,False,False,Não informado,,,Wikipedia PT,,alta,Undav 90+6',2795,2026-027
2026,Fase de grupos,Grupo E,20 de junho,Alemanha 2 - 1 Costa do Marfim,Alemanha,2 - 1,Costa do Marfim,"BMO Field, Toronto",Costa do Marfim,Alemanha,Kessié,30,,30',normal,Não detalhado,Não detalhado,Não detalhado,Não detalhado,,,,,False,False,False,False,False,Não informado,,,Wikipedia PT,,alta,Kessié 30',2796,2026-027
2026,Fase de grupos,Grupo E,25 de junho,Curaçau 0 - 2 Costa do Marfim,Curaçau,0 - 2,Costa do Marfim,"Lincoln Financial Field, Filadélfia",Costa do Marfim,Curaçau,Pépé,7,,7',normal,Não detalhado,Não detalhado,Não detalhado,Não detalhado,,,,,False,False,False,False,False,Não informado,,,Wikipedia PT,,alta,Pépé 7',2797,2026-029
2026,Fase de grupos,Grupo E,25 de junho,Curaçau 0 - 2 Costa do Marfim,Curaçau,0 - 2,Costa do Marfim,"Lincoln Financial Field, Filadélfia",Costa do Marfim,Curaçau,Pépé,64,,64',normal,Não detalhado,Não detalhado,Não detalhado,Não detalhado,,,,,False,False,False,False,False,Não informado,,,Wikipedia PT,,alta,Pépé 64',2798,2026-029
2026,Fase de grupos,Grupo E,25 de junho,Equador 2 - 1 Alemanha,Equador,2 - 1,Alemanha,"MetLife Stadium, East Rutherford",Equador,Alemanha,Angulo,9,,9',normal,Não detalhado,Não detalhado,Não detalhado,Não detalhado,,,,,False,False,False,False,False,Não informado,,,Wikipedia PT,,alta,Angulo 9',2799,2026-030
2026,Fase de grupos,Grupo E,25 de junho,Equador 2 - 1 Alemanha,Equador,2 - 1,Alemanha,"MetLife Stadium, East Rutherford",Equador,Alemanha,Plata,77,,77',normal,Não detalhado,Não detalhado,Não detalhado,Não detalhado,,,,,False,False,False,False,False,Não informado,,,Wikipedia PT,,alta,Plata 77',2800,2026-030
